id	teruletid	novenyid	ev	termes
21530	937	13	2001	8
21531	937	9	2002	3
21532	937	12	2003	12
21533	937	9	2004	4
21534	937	4	2005	10
21535	937	13	2006	0
21536	937	11	2007	0
21537	937	4	2008	1
21538	937	13	2009	4
21539	937	5	2010	15
21540	937	4	2011	0
21541	937	9	2012	11
21542	937	11	2013	15
21543	937	1	2014	4
21544	937	7	2015	4
21545	937	2	2016	9
21546	937	3	2017	3
21547	937	2	2018	0
21548	937	6	2019	10
21549	937	9	2020	7
21550	937	10	2021	6
21551	937	10	2022	13
21552	938	4	2000	6
21553	938	11	2001	6
21554	938	4	2002	1
21555	938	10	2003	12
21556	938	4	2004	5
21557	938	9	2005	10
21558	938	7	2006	11
21559	938	12	2007	12
21560	938	13	2008	9
21561	938	13	2009	11
21562	938	1	2010	5
21563	938	3	2011	7
21564	938	6	2012	11
21565	938	9	2013	8
21566	938	4	2014	7
21567	938	7	2015	9
21568	938	5	2016	6
21569	938	10	2017	7
21570	938	12	2018	2
21571	938	6	2019	2
21572	938	2	2020	2
21573	938	10	2021	15
21574	938	13	2022	11
21575	939	5	2000	5
21576	939	13	2001	10
21577	939	3	2002	14
21578	939	13	2003	10
21579	939	3	2004	11
21580	939	10	2005	5
21581	939	1	2006	1
21582	939	1	2007	10
21583	939	1	2008	0
21584	939	11	2009	5
21585	939	11	2010	9
21586	939	5	2011	4
21587	939	12	2012	5
21588	939	7	2013	7
21589	939	4	2014	5
21590	939	8	2015	7
21591	939	6	2016	5
21592	939	1	2017	11
21593	939	13	2018	13
21594	939	6	2019	4
21595	939	3	2020	2
21596	939	8	2021	12
21597	939	11	2022	3
21598	940	1	2000	4
21599	940	4	2001	9
21600	940	10	2002	6
21601	940	8	2003	7
21602	940	13	2004	8
21603	940	5	2005	4
21604	940	7	2006	6
21605	940	5	2007	9
21606	940	11	2008	3
21607	940	10	2009	3
21608	940	4	2010	15
21609	940	13	2011	12
21610	940	4	2012	4
21611	940	8	2013	14
21612	940	12	2014	10
21613	940	4	2015	15
21614	940	8	2016	6
21615	940	13	2017	15
21616	940	11	2018	13
21617	940	5	2019	9
21618	940	5	2020	2
21619	940	9	2021	6
21620	940	5	2022	8
21621	941	3	2000	10
21622	941	7	2001	8
21623	941	9	2002	1
21624	941	3	2003	12
21625	941	1	2004	8
21626	941	5	2005	5
21627	941	13	2006	5
21628	941	12	2007	0
21629	941	1	2008	1
21630	941	7	2009	12
21631	941	2	2010	3
21632	941	11	2011	14
21633	941	9	2012	9
21634	941	6	2013	14
21635	941	5	2014	10
21636	941	3	2015	15
21637	941	9	2016	4
21638	941	4	2017	1
21639	941	1	2018	2
21640	941	13	2019	1
21641	941	5	2020	11
21642	941	5	2021	2
21643	941	3	2022	13
21644	942	6	2000	13
21645	942	5	2001	2
21646	942	5	2002	9
21647	942	9	2003	12
21648	942	8	2004	2
21649	942	2	2005	5
21650	942	2	2006	0
21651	942	1	2007	12
21652	942	1	2008	6
21653	942	8	2009	14
21654	942	4	2010	11
21655	942	8	2011	13
21656	942	3	2012	15
21657	942	6	2013	15
21658	942	9	2014	6
21659	942	5	2015	1
21660	942	11	2016	10
21661	942	3	2017	8
21662	942	13	2018	13
21663	942	3	2019	13
21664	942	13	2020	8
21665	942	13	2021	13
21666	942	7	2022	12
21667	943	13	2000	14
21668	943	10	2001	13
21669	943	5	2002	1
21670	943	10	2003	8
21671	943	5	2004	5
21672	943	10	2005	8
21673	943	1	2006	0
21674	943	6	2007	13
21675	943	9	2008	2
21676	943	3	2009	0
21677	943	11	2010	14
21678	943	3	2011	4
21679	943	11	2012	15
21680	943	12	2013	6
21681	943	11	2014	10
21682	943	13	2015	5
21683	943	7	2016	11
21684	943	5	2017	9
21685	943	10	2018	15
21686	943	12	2019	13
21687	943	4	2020	5
21688	943	5	2021	6
21689	943	1	2022	13
21690	944	3	2000	6
21691	944	5	2001	10
21692	944	8	2002	13
21693	944	7	2003	3
21694	944	8	2004	12
21695	944	6	2005	9
21696	944	11	2006	4
21697	944	10	2007	1
21698	944	3	2008	12
21699	944	11	2009	10
21700	944	2	2010	8
21701	944	8	2011	6
21702	944	3	2012	15
21703	944	10	2013	4
21704	944	11	2014	7
21705	944	7	2015	14
21706	944	4	2016	0
21707	944	6	2017	14
21708	944	12	2018	3
21709	944	12	2019	13
21710	944	4	2020	7
21711	944	5	2021	1
21712	944	5	2022	1
21713	945	7	2000	12
21714	945	3	2001	11
21715	945	2	2002	6
21716	945	9	2003	8
21717	945	9	2004	4
21718	945	10	2005	8
21719	945	3	2006	0
21720	945	8	2007	12
21721	945	8	2008	11
21722	945	6	2009	0
21723	945	11	2010	0
21724	945	7	2011	9
21725	945	13	2012	1
21726	945	6	2013	13
21727	945	13	2014	10
21728	945	5	2015	0
21729	945	9	2016	12
21730	945	3	2017	13
21731	945	11	2018	10
21732	945	4	2019	3
21733	945	11	2020	3
21734	945	6	2021	7
21735	945	13	2022	9
21736	946	8	2000	0
21737	946	8	2001	12
21738	946	11	2002	0
21739	946	6	2003	8
21740	946	12	2004	5
21741	946	12	2005	9
21742	946	12	2006	9
21743	946	11	2007	10
21744	946	5	2008	11
21745	946	1	2009	7
21746	946	12	2010	10
21747	946	13	2011	6
21748	946	13	2012	6
21749	946	6	2013	12
21750	946	1	2014	3
21751	946	12	2015	7
21752	946	4	2016	12
21753	946	12	2017	11
21754	946	11	2018	12
21755	946	6	2019	0
21756	946	10	2020	1
21757	946	7	2021	8
21758	946	3	2022	3
21759	947	10	2000	13
21760	947	7	2001	14
21761	947	9	2002	12
21762	947	3	2003	0
21763	947	13	2004	10
21764	947	13	2005	12
21765	947	9	2006	0
21766	947	2	2007	4
21767	947	13	2008	4
21768	947	7	2009	4
21769	947	2	2010	2
21770	947	4	2011	8
21771	947	1	2012	1
21772	947	6	2013	9
21773	947	5	2014	4
21774	947	12	2015	14
21775	947	8	2016	4
21776	947	11	2017	10
21777	947	8	2018	14
21778	947	9	2019	0
21779	947	11	2020	5
21780	947	6	2021	11
21781	947	7	2022	8
21782	948	5	2000	6
21783	948	11	2001	5
21784	948	3	2002	13
21785	948	8	2003	1
21786	948	6	2004	2
21787	948	11	2005	9
21788	948	3	2006	7
21789	948	8	2007	8
21790	948	2	2008	13
21791	948	6	2009	13
21792	948	6	2010	11
21793	948	9	2011	9
21794	948	3	2012	6
21795	948	2	2013	2
21796	948	3	2014	7
21797	948	10	2015	4
21798	948	6	2016	10
21799	948	3	2017	9
21800	948	13	2018	1
21801	948	4	2019	13
21802	948	13	2020	7
21803	948	2	2021	0
21804	948	7	2022	9
21805	949	11	2000	6
21806	949	2	2001	0
21807	949	3	2002	1
21808	949	3	2003	10
21809	949	11	2004	2
21810	949	1	2005	7
21811	949	9	2006	10
21812	949	10	2007	2
21813	949	12	2008	7
21814	949	12	2009	8
21815	949	10	2010	13
21816	949	8	2011	10
21817	949	11	2012	13
21818	949	3	2013	14
21819	949	3	2014	2
21820	949	12	2015	6
21821	949	7	2016	5
21822	949	7	2017	6
21823	949	11	2018	10
21824	949	12	2019	14
21825	949	8	2020	10
21826	949	11	2021	5
21827	949	8	2022	8
21828	950	9	2000	1
21829	950	1	2001	3
21830	950	7	2002	12
21831	950	13	2003	10
21832	950	3	2004	11
21833	950	7	2005	10
21834	950	11	2006	15
21835	950	5	2007	15
21836	950	10	2008	0
21837	950	10	2009	7
21838	950	7	2010	13
21839	950	1	2011	13
21840	950	8	2012	0
21841	950	1	2013	6
21842	950	1	2014	5
21843	950	11	2015	2
21844	950	11	2016	1
21845	950	9	2017	0
21846	950	5	2018	11
21847	950	8	2019	1
21848	950	8	2020	1
21849	950	12	2021	2
21850	950	12	2022	8
21851	951	1	2000	7
21852	951	2	2001	9
21853	951	13	2002	5
21854	951	6	2003	12
21855	951	13	2004	2
21856	951	10	2005	13
21857	951	3	2006	11
21858	951	4	2007	5
21859	951	10	2008	12
21860	951	9	2009	2
21861	951	13	2010	3
21862	951	10	2011	15
21863	951	5	2012	1
21864	951	12	2013	1
21865	951	12	2014	8
21866	951	9	2015	14
21867	951	10	2016	0
21868	951	1	2017	1
21869	951	6	2018	6
21870	951	7	2019	14
21871	951	10	2020	1
21872	951	10	2021	2
21873	951	9	2022	4
21874	952	4	2000	12
21875	952	11	2001	12
21876	952	4	2002	3
21877	952	6	2003	15
21878	952	1	2004	5
21879	952	1	2005	5
21880	952	11	2006	5
21881	952	10	2007	2
21882	952	3	2008	6
21883	952	12	2009	2
21884	952	1	2010	11
21885	952	4	2011	11
21886	952	12	2012	7
21887	952	3	2013	2
21888	952	7	2014	5
21889	952	2	2015	14
21890	952	5	2016	5
21891	952	7	2017	6
21892	952	2	2018	1
21893	952	12	2019	11
21894	952	9	2020	5
21895	952	4	2021	10
21896	952	6	2022	14
21897	953	8	2000	8
21898	953	11	2001	5
21899	953	4	2002	7
21900	953	12	2003	8
21901	953	9	2004	14
21902	953	2	2005	14
21903	953	2	2006	14
21904	953	3	2007	12
21905	953	7	2008	7
21906	953	1	2009	11
21907	953	4	2010	2
21908	953	12	2011	7
21909	953	5	2012	3
21910	953	10	2013	0
21911	953	4	2014	14
21912	953	9	2015	3
21913	953	9	2016	11
21914	953	9	2017	12
21915	953	9	2018	11
21916	953	6	2019	7
21917	953	2	2020	5
21918	953	1	2021	8
21919	953	1	2022	14
21920	954	10	2000	5
21921	954	5	2001	11
21922	954	10	2002	5
21923	954	9	2003	0
21924	954	6	2004	14
21925	954	10	2005	9
21926	954	12	2006	5
21927	954	2	2007	9
21928	954	7	2008	1
21929	954	8	2009	11
21930	954	3	2010	14
21931	954	13	2011	5
21932	954	7	2012	0
21933	954	10	2013	8
21934	954	4	2014	5
21935	954	11	2015	1
21936	954	4	2016	14
21937	954	2	2017	5
21938	954	6	2018	1
21939	954	12	2019	9
21940	954	2	2020	1
21941	954	3	2021	6
21942	954	1	2022	11
21943	955	3	2000	11
21944	955	8	2001	12
21945	955	8	2002	3
21946	955	1	2003	8
21947	955	3	2004	13
21948	955	10	2005	10
21949	955	1	2006	11
21950	955	2	2007	1
21951	955	6	2008	4
21952	955	2	2009	15
21953	955	6	2010	0
21954	955	3	2011	8
21955	955	12	2012	3
21956	955	1	2013	0
21957	955	7	2014	4
21958	955	2	2015	1
21959	955	9	2016	1
21960	955	8	2017	11
21961	955	12	2018	4
21962	955	13	2019	5
21963	955	10	2020	13
21964	955	11	2021	13
21965	955	7	2022	12
21966	956	12	2000	13
21967	956	13	2001	9
21968	956	4	2002	0
21969	956	11	2003	10
21970	956	4	2004	8
21971	956	10	2005	6
21972	956	3	2006	15
21973	956	9	2007	7
21974	956	5	2008	2
21975	956	9	2009	13
21976	956	8	2010	1
21977	956	8	2011	13
21978	956	6	2012	8
21979	956	10	2013	4
21980	956	13	2014	14
21981	956	7	2015	1
21982	956	4	2016	8
21983	956	5	2017	13
21984	956	12	2018	12
21985	956	7	2019	15
21986	956	10	2020	14
21987	956	6	2021	9
21988	956	6	2022	1
21989	957	4	2000	15
21990	957	4	2001	4
21991	957	1	2002	14
21992	957	10	2003	10
21993	957	2	2004	6
21994	957	13	2005	9
21995	957	8	2006	9
21996	957	7	2007	11
21997	957	3	2008	4
21998	957	8	2009	7
21999	957	12	2010	2
22000	957	3	2011	10
22001	957	1	2012	9
22002	957	5	2013	5
22003	957	11	2014	12
22004	957	7	2015	12
22005	957	10	2016	5
22006	957	3	2017	12
22007	957	9	2018	5
22008	957	13	2019	5
22009	957	9	2020	10
22010	957	11	2021	2
22011	957	12	2022	4
22012	958	1	2000	14
22013	958	5	2001	10
22014	958	10	2002	10
22015	958	11	2003	14
22016	958	7	2004	5
22017	958	3	2005	15
22018	958	11	2006	15
22019	958	4	2007	12
22020	958	10	2008	15
22021	958	1	2009	11
22022	958	5	2010	11
22023	958	4	2011	1
22024	958	13	2012	7
22025	958	2	2013	13
22026	958	9	2014	8
22027	958	1	2015	14
22028	958	12	2016	15
22029	958	10	2017	11
22030	958	8	2018	14
22031	958	9	2019	3
22032	958	1	2020	5
22033	958	7	2021	4
22034	958	9	2022	15
22035	959	2	2000	8
22036	959	11	2001	8
22037	959	6	2002	2
22038	959	5	2003	0
22039	959	4	2004	6
22040	959	2	2005	13
22041	959	11	2006	15
22042	959	12	2007	15
22043	959	8	2008	14
22044	959	9	2009	3
22045	959	9	2010	14
22046	959	5	2011	1
22047	959	2	2012	11
22048	959	2	2013	13
22049	959	9	2014	5
22050	959	6	2015	6
22051	959	11	2016	1
22052	959	3	2017	0
22053	959	12	2018	4
22054	959	2	2019	6
22055	959	12	2020	5
22056	959	5	2021	1
22057	959	11	2022	0
22058	960	7	2000	13
22059	960	4	2001	3
22060	960	4	2002	11
22061	960	13	2003	14
22062	960	4	2004	8
22063	960	13	2005	4
22064	960	4	2006	8
22065	960	11	2007	3
22066	960	11	2008	13
22067	960	9	2009	0
22068	960	13	2010	5
22069	960	12	2011	13
22070	960	12	2012	8
22071	960	2	2013	0
22072	960	12	2014	9
22073	960	2	2015	8
22074	960	11	2016	8
22075	960	13	2017	10
22076	960	12	2018	4
22077	960	6	2019	0
22078	960	12	2020	8
22079	960	13	2021	0
22080	960	9	2022	11
22081	961	8	2000	9
22082	961	9	2001	1
22083	961	8	2002	15
22084	961	12	2003	11
22085	961	12	2004	12
22086	961	12	2005	11
22087	961	2	2006	5
22088	961	1	2007	14
22089	961	2	2008	4
22090	961	4	2009	7
22091	961	5	2010	9
22092	961	6	2011	9
22093	961	11	2012	13
22094	961	7	2013	5
22095	961	11	2014	0
22096	961	3	2015	11
22097	961	6	2016	1
22098	961	2	2017	14
22099	961	6	2018	4
22100	961	9	2019	10
22101	961	7	2020	7
22102	961	10	2021	2
22103	961	13	2022	2
22104	962	5	2000	4
22105	962	5	2001	1
22106	962	12	2002	14
22107	962	11	2003	0
22108	962	10	2004	10
22109	962	5	2005	1
22110	962	11	2006	13
22111	962	2	2007	15
22112	962	4	2008	2
22113	962	11	2009	2
22114	962	12	2010	4
22115	962	5	2011	4
22116	962	8	2012	9
22117	962	4	2013	14
22118	962	8	2014	4
22119	962	2	2015	2
22120	962	3	2016	0
22121	962	8	2017	11
22122	962	5	2018	4
22123	962	11	2019	8
22124	962	10	2020	7
22125	962	10	2021	11
22126	962	5	2022	5
22127	963	9	2000	15
22128	963	12	2001	3
22129	963	11	2002	15
22130	963	3	2003	11
22131	963	8	2004	5
22132	963	1	2005	9
22133	963	3	2006	0
22134	963	12	2007	14
22135	963	1	2008	4
22136	963	8	2009	8
22137	963	13	2010	11
22138	963	1	2011	3
22139	963	4	2012	10
22140	963	9	2013	7
22141	963	6	2014	0
22142	963	2	2015	1
22143	963	6	2016	11
22144	963	6	2017	6
22145	963	10	2018	10
22146	963	4	2019	14
22147	963	11	2020	0
22148	963	4	2021	14
22149	963	7	2022	6
22150	964	1	2000	9
22151	964	2	2001	5
22152	964	1	2002	7
22153	964	5	2003	2
22154	964	9	2004	4
22155	964	11	2005	15
22156	964	8	2006	13
22157	964	9	2007	9
22158	964	8	2008	15
22159	964	7	2009	4
22160	964	13	2010	11
22161	964	13	2011	8
22162	964	10	2012	1
22163	964	8	2013	4
22164	964	5	2014	9
22165	964	1	2015	2
22166	964	1	2016	7
22167	964	9	2017	9
22168	964	7	2018	0
22169	964	11	2019	7
22170	964	1	2020	6
22171	964	8	2021	9
22172	964	4	2022	9
22173	965	8	2000	11
22174	965	4	2001	13
22175	965	7	2002	2
22176	965	6	2003	15
22177	965	6	2004	6
22178	965	7	2005	15
22179	965	5	2006	3
22180	965	6	2007	5
22181	965	11	2008	11
22182	965	10	2009	14
22183	965	3	2010	14
22184	965	3	2011	9
22185	965	10	2012	11
22186	965	2	2013	8
22187	965	8	2014	3
22188	965	5	2015	8
22189	965	1	2016	15
22190	965	2	2017	12
22191	965	4	2018	14
22192	965	1	2019	4
22193	965	13	2020	0
22194	965	9	2021	11
22195	965	4	2022	3
22196	966	11	2000	10
22197	966	3	2001	14
22198	966	7	2002	12
22199	966	13	2003	0
22200	966	7	2004	12
22201	966	8	2005	15
22202	966	2	2006	0
22203	966	12	2007	7
22204	966	12	2008	1
22205	966	10	2009	0
22206	966	11	2010	8
22207	966	3	2011	0
22208	966	1	2012	11
22209	966	12	2013	0
22210	966	12	2014	14
22211	966	11	2015	5
22212	966	6	2016	13
22213	966	9	2017	5
22214	966	13	2018	8
22215	966	12	2019	6
22216	966	7	2020	6
22217	966	9	2021	14
22218	966	4	2022	9
22219	967	1	2000	8
22220	967	4	2001	3
22221	967	10	2002	13
22222	967	11	2003	15
22223	967	8	2004	7
22224	967	12	2005	1
22225	967	11	2006	14
22226	967	8	2007	7
22227	967	12	2008	5
22228	967	9	2009	14
22229	967	10	2010	14
22230	967	7	2011	8
22231	967	9	2012	7
22232	967	12	2013	1
22233	967	1	2014	1
22234	967	9	2015	4
22235	967	2	2016	9
22236	967	4	2017	11
22237	967	2	2018	4
22238	967	7	2019	9
22239	967	1	2020	11
22240	967	5	2021	11
22241	967	12	2022	0
22242	968	12	2000	5
22243	968	13	2001	1
22244	968	8	2002	5
22245	968	6	2003	8
22246	968	6	2004	13
22247	968	12	2005	5
22248	968	6	2006	15
22249	968	4	2007	7
22250	968	2	2008	7
22251	968	12	2009	11
22252	968	6	2010	5
22253	968	3	2011	14
22254	968	3	2012	6
22255	968	9	2013	5
22256	968	2	2014	4
22257	968	4	2015	2
22258	968	13	2016	6
22259	968	13	2017	5
22260	968	4	2018	5
22261	968	4	2019	2
22262	968	3	2020	2
22263	968	12	2021	9
22264	968	3	2022	7
22265	969	1	2000	3
22266	969	11	2001	8
22267	969	11	2002	7
22268	969	2	2003	10
22269	969	13	2004	12
22270	969	6	2005	13
22271	969	5	2006	6
22272	969	2	2007	10
22273	969	2	2008	9
22274	969	4	2009	10
22275	969	7	2010	4
22276	969	12	2011	0
22277	969	2	2012	1
22278	969	7	2013	13
22279	969	5	2014	9
22280	969	7	2015	1
22281	969	8	2016	1
22282	969	11	2017	12
22283	969	12	2018	9
22284	969	5	2019	15
22285	969	3	2020	10
22286	969	9	2021	4
22287	969	12	2022	14
22288	970	4	2000	13
22289	970	4	2001	12
22290	970	8	2002	7
22291	970	1	2003	15
22292	970	5	2004	3
22293	970	5	2005	3
22294	970	5	2006	0
22295	970	8	2007	7
22296	970	9	2008	10
22297	970	5	2009	3
22298	970	2	2010	2
22299	970	9	2011	3
22300	970	9	2012	3
22301	970	4	2013	0
22302	970	12	2014	10
22303	970	2	2015	13
22304	970	7	2016	15
22305	970	11	2017	0
22306	970	8	2018	7
22307	970	13	2019	7
22308	970	6	2020	12
22309	970	1	2021	7
22310	970	2	2022	13
22311	971	1	2000	3
22312	971	5	2001	14
22313	971	13	2002	4
22314	971	5	2003	15
22315	971	4	2004	12
22316	971	3	2005	12
22317	971	11	2006	12
22318	971	7	2007	14
22319	971	6	2008	9
22320	971	6	2009	2
22321	971	1	2010	2
22322	971	5	2011	14
22323	971	10	2012	9
22324	971	5	2013	1
22325	971	3	2014	10
22326	971	10	2015	6
22327	971	6	2016	4
22328	971	10	2017	1
22329	971	9	2018	1
22330	971	6	2019	4
22331	971	3	2020	1
22332	971	10	2021	10
22333	971	10	2022	3
22334	972	10	2000	7
22335	972	1	2001	0
22336	972	6	2002	3
22337	972	11	2003	11
22338	972	10	2004	5
22339	972	6	2005	1
22340	972	13	2006	2
22341	972	6	2007	2
22342	972	7	2008	12
22343	972	4	2009	1
22344	972	6	2010	6
22345	972	7	2011	1
22346	972	12	2012	9
22347	972	11	2013	11
22348	972	3	2014	8
22349	972	7	2015	5
22350	972	6	2016	6
22351	972	4	2017	0
22352	972	2	2018	8
22353	972	5	2019	12
22354	972	10	2020	11
22355	972	9	2021	4
22356	972	4	2022	1
22357	973	1	2000	4
22358	973	1	2001	12
22359	973	8	2002	13
22360	973	5	2003	0
22361	973	13	2004	0
22362	973	3	2005	14
22363	973	10	2006	4
22364	973	5	2007	7
22365	973	5	2008	14
22366	973	9	2009	15
22367	973	10	2010	10
22368	973	2	2011	11
22369	973	7	2012	14
22370	973	9	2013	1
22371	973	7	2014	1
22372	973	7	2015	2
22373	973	7	2016	9
22374	973	3	2017	13
22375	973	9	2018	12
22376	973	7	2019	12
22377	973	5	2020	9
22378	973	6	2021	11
22379	973	3	2022	9
22380	974	13	2000	12
22381	974	1	2001	4
22382	974	8	2002	6
22383	974	6	2003	4
22384	974	8	2004	15
22385	974	12	2005	8
22386	974	9	2006	9
22387	974	10	2007	10
22388	974	9	2008	14
22389	974	4	2009	4
22390	974	4	2010	11
22391	974	5	2011	15
22392	974	13	2012	13
22393	974	13	2013	2
22394	974	9	2014	8
22395	974	6	2015	9
22396	974	1	2016	15
22397	974	2	2017	1
22398	974	7	2018	10
22399	974	3	2019	2
22400	974	4	2020	2
22401	974	5	2021	13
22402	974	2	2022	7
22403	975	4	2000	5
22404	975	1	2001	6
22405	975	2	2002	4
22406	975	10	2003	0
22407	975	2	2004	11
22408	975	10	2005	8
22409	975	4	2006	0
22410	975	8	2007	11
22411	975	5	2008	1
22412	975	1	2009	5
22413	975	2	2010	2
22414	975	13	2011	9
22415	975	12	2012	7
22416	975	4	2013	8
22417	975	4	2014	0
22418	975	1	2015	15
22419	975	3	2016	2
22420	975	2	2017	4
22421	975	4	2018	4
22422	975	13	2019	8
22423	975	1	2020	8
22424	975	12	2021	2
22425	975	10	2022	15
22426	976	4	2000	8
22427	976	12	2001	10
22428	976	5	2002	13
22429	976	7	2003	7
22430	976	8	2004	6
22431	976	9	2005	15
22432	976	13	2006	4
22433	976	2	2007	5
22434	976	13	2008	1
22435	976	10	2009	1
22436	976	7	2010	13
22437	976	4	2011	4
22438	976	6	2012	9
22439	976	13	2013	5
22440	976	13	2014	14
22441	976	6	2015	11
22442	976	8	2016	13
22443	976	11	2017	7
22444	976	12	2018	2
22445	976	11	2019	6
22446	976	1	2020	0
22447	976	7	2021	9
22448	976	7	2022	12
22449	977	6	2000	13
22450	977	9	2001	2
22451	977	8	2002	7
22452	977	8	2003	7
22453	977	8	2004	11
22454	977	13	2005	2
22455	977	1	2006	12
22456	977	3	2007	14
22457	977	12	2008	4
22458	977	10	2009	12
22459	977	6	2010	1
22460	977	5	2011	6
22461	977	10	2012	15
22462	977	5	2013	11
22463	977	1	2014	0
22464	977	1	2015	12
22465	977	8	2016	3
22466	977	10	2017	5
22467	977	13	2018	0
22468	977	6	2019	10
22469	977	8	2020	3
22470	977	6	2021	14
22471	977	2	2022	14
22472	978	1	2000	6
22473	978	11	2001	11
22474	978	12	2002	14
22475	978	2	2003	5
22476	978	2	2004	5
22477	978	10	2005	9
22478	978	2	2006	3
22479	978	12	2007	10
22480	978	9	2008	14
22481	978	3	2009	8
22482	978	10	2010	5
22483	978	7	2011	4
22484	978	5	2012	6
22485	978	10	2013	3
22486	978	13	2014	12
22487	978	11	2015	0
22488	978	8	2016	11
22489	978	2	2017	7
22490	978	4	2018	7
22491	978	2	2019	0
22492	978	7	2020	3
22493	978	1	2021	0
22494	978	9	2022	10
22495	979	8	2000	3
22496	979	2	2001	0
22497	979	6	2002	12
22498	979	5	2003	9
22499	979	8	2004	5
22500	979	9	2005	10
22501	979	13	2006	13
22502	979	12	2007	9
22503	979	12	2008	15
22504	979	11	2009	2
22505	979	5	2010	0
22506	979	11	2011	10
22507	979	10	2012	11
22508	979	11	2013	7
22509	979	1	2014	9
22510	979	8	2015	15
22511	979	7	2016	1
22512	979	6	2017	12
22513	979	12	2018	5
22514	979	10	2019	6
22515	979	1	2020	14
22516	979	4	2021	6
22517	979	8	2022	11
22518	980	8	2000	1
22519	980	7	2001	15
22520	980	2	2002	12
22521	980	1	2003	11
22522	980	3	2004	10
22523	980	5	2005	2
22524	980	1	2006	8
22525	980	1	2007	9
22526	980	4	2008	5
22527	980	13	2009	15
22528	980	10	2010	12
22529	980	9	2011	14
22530	980	3	2012	13
22531	980	2	2013	0
22532	980	6	2014	0
22533	980	9	2015	1
22534	980	3	2016	5
22535	980	10	2017	11
22536	980	7	2018	3
22537	980	8	2019	11
22538	980	10	2020	2
22539	980	13	2021	9
22540	980	7	2022	9
