id	versenyid	soforid	csapatid	helyezes	pont	korok
19545	813	486	133	NULL	0	54
19546	813	456	125	NULL	0	50
19549	813	554	128	NULL	0	30
19551	813	427	128	NULL	0	14
19553	813	501	128	NULL	0	5
19557	814	579	105	2	6	18
19558	814	578	6	3	4	18
19561	814	475	87	6	0	17
19564	814	478	144	9	0	17
19571	814	455	144	16	0	14
19575	814	431	146	NULL	0	12
19579	814	554	128	NULL	0	7
19580	814	501	128	NULL	0	6
19585	814	427	128	NULL	0	1
19586	814	456	125	NULL	0	1
19592	815	578	6	3	4	65
19593	815	579	105	4	1.5	64
19602	815	427	128	NULL	0	43
19603	815	554	128	NULL	0	37
19610	816	579	105	1	9	80
19613	816	578	6	4	3	79
19614	816	427	128	5	2	79
19618	816	501	128	9	0	75
19619	816	589	127	10	0	72
19622	816	475	87	13	0	70
19630	816	486	125	NULL	0	61
19634	816	456	125	NULL	0	33
19642	817	554	128	3	4	61
19650	817	501	105	NULL	0	31
19651	817	475	133	NULL	0	24
19655	817	581	133	NULL	0	12
19661	818	526	114	1	8	200
19662	818	509	113	2	6	200
19664	818	518	110	4	3	200
19666	818	525	113	6	0	200
19667	818	592	113	7	0	200
19670	818	593	113	10	0	200
19676	818	513	111	16	0	193
19678	818	521	113	18	0	187
19683	818	449	113	NULL	0	130
19684	818	529	150	NULL	0	93
19688	818	520	113	NULL	0	65
19697	819	578	87	4	3	35
19711	819	554	128	NULL	0	13
19714	819	581	133	NULL	0	3
19715	819	475	151	NULL	0	0
19720	820	427	141	5	2	72
19721	820	581	133	6	0	70
19722	820	554	128	7	0	70
19729	820	578	87	NULL	0	51
19734	820	501	105	NULL	0	7
19738	821	578	87	3	4	83
19743	821	456	6	8	0	82
19752	821	501	105	17	0	78
19758	821	581	133	NULL	0	73
19760	821	475	151	NULL	0	36
19761	821	427	128	NULL	0	21
19772	822	554	128	5	2	17
19790	822	427	128	NULL	0	1
19801	823	578	87	4	3	88
19803	823	427	128	6	0	87
19808	823	475	151	NULL	0	73
19813	823	554	128	NULL	0	10
19817	824	498	105	2	6.5	80
19831	824	475	125	NULL	0	60
19833	824	554	128	NULL	0	42
19834	824	578	87	NULL	0	38
19836	824	427	128	NULL	0	5
19843	824	581	133	NULL	0	0
19851	825	579	51	1	9	42
19857	825	589	105	7	0	40
19858	825	475	133	8	0	40
19862	825	501	105	12	0	38
19870	825	498	154	NULL	0	10
19879	826	518	150	8	0	180
19880	826	529	150	NULL	0	178
19882	826	534	113	NULL	0	142
19891	826	521	156	NULL	0	93
19892	826	593	113	NULL	0	87
19894	826	526	113	NULL	0	78
19898	826	449	139	NULL	0	34
19910	827	429	154	6	0	33
19913	827	579	51	9	1	32
19914	827	589	154	NULL	0	28
19923	828	589	154	6	0	71
19928	828	579	51	11	0	55
19933	828	501	105	NULL	0	23
19934	828	427	141	NULL	0	11
19941	829	498	6	1	8	90
19942	829	579	51	2	6	90
19959	829	589	154	NULL	0	41
19962	830	579	51	2	7	20
19963	830	498	6	3	4	20
19973	830	427	141	NULL	0	13
19980	830	589	154	NULL	0	3
19984	831	498	6	2	6	80
19992	831	579	51	NULL	0	39
19993	831	427	141	NULL	0	29
19995	831	589	154	NULL	0	23
20005	832	579	51	1	9	70
20006	832	498	6	2	6	70
20014	832	580	105	10	0	60
20019	832	427	141	NULL	0	25
20022	832	589	154	NULL	0	4
20036	833	579	51	NULL	0	62
20042	833	589	105	NULL	0	26
20046	834	579	51	1	9	100
20048	834	589	105	3	4	98
20055	834	498	105	NULL	0	1
20061	834	427	141	NULL	0	0
20064	834	501	87	NULL	0	0
20067	835	593	113	1	9	138
20075	835	555	138	9	0	135
20076	835	559	113	10	0	135
20078	835	518	129	12	0	133
20081	835	526	110	15	0	130
20082	835	520	157	16	0	128
20090	835	509	160	24	0	122
20097	835	529	150	NULL	0	30
20098	835	537	107	NULL	0	25
20107	836	501	154	8	0	39
20108	836	589	105	9	0	39
20111	836	579	51	NULL	0	32
20118	837	579	51	1	8	35
20132	838	579	51	1	9	64
20146	838	589	105	NULL	0	6
20149	838	498	105	NULL	0	3
20164	839	579	51	NULL	1	23
20170	839	427	141	NULL	0	13
20171	839	589	105	NULL	0	13
20179	835	529	113	5	1	136
20184	839	579	51	NULL	0	34
20186	828	579	51	1	5	77
20187	828	498	6	2	3	77
20192	820	501	105	NULL	0	34
20194	808	501	128	7	0	91
20195	809	518	113	3	2	200
20196	809	555	113	4	1.5	200
20197	809	513	113	7	0	200
20198	809	521	114	9	0	196
20199	809	520	114	9	0	196
20201	809	509	113	15	0	177
20205	809	512	113	NULL	0	166
20207	809	521	113	NULL	0	107
20209	810	498	105	3	2	89
20210	811	579	105	NULL	0	35
20214	815	579	105	NULL	0	29
20215	816	577	105	7	0	76
20216	800	518	113	4	1.5	200
20218	800	593	113	11	0	200
20225	800	529	113	15	0	196
20229	800	509	113	NULL	0	191
20230	800	513	135	NULL	0	172
20233	800	556	138	NULL	0	165
20235	800	559	113	NULL	0	110
20238	801	578	6	4	1.5	35
20239	803	541	105	NULL	0	44
20241	804	578	6	2	3	22
20242	806	498	6	3	3	78
20245	792	427	6	2	2	96
20246	792	427	6	3	1.33	94
20249	792	475	131	4	1	94
20250	792	554	105	6	0	88
20252	792	501	105	7	0	83
20253	792	554	105	NULL	0	54
20254	792	577	105	NULL	0	54
20255	792	501	105	NULL	0	54
20256	792	496	105	NULL	0	54
20258	793	607	105	3	2	99
20260	793	554	105	NULL	0	86
20261	794	555	113	2	3	200
20262	794	519	113	5	1	200
20263	795	554	105	5	1	35
20264	797	608	6	6	0	87
20265	797	501	118	9	0	72
20267	784	579	6	1	5	98
20268	784	583	105	4	1.5	92
20270	785	579	6	2	4	100
20271	785	608	6	4	1.5	99
20272	785	429	128	6	0	88
20273	786	532	113	NULL	0	160
20274	787	475	105	3	3	36
20275	788	475	105	5	1	59
20276	788	501	118	10	0	56
20277	789	581	6	2	3	100
20278	789	606	6	10	0	92
20281	791	579	6	2	3	50
20282	791	608	6	8	0	46
20283	791	554	105	NULL	0	42
20284	791	347	105	NULL	0	7
20285	776	498	6	5	1	98
20286	776	581	6	6	0	98
20287	776	476	6	6	0	98
20288	777	578	6	NULL	0	95
20289	777	501	105	NULL	0	64
20290	779	356	87	7	0	68
20291	780	475	118	1	5	90
20292	780	581	6	4	0	88
20293	780	479	118	NULL	0	51
20294	783	501	105	5	1	84
20296	770	479	118	NULL	0	35
20297	774	566	105	4	0	69
22372	746	475	170	3	0	80
20299	742	486	102	NULL	0	56
20300	728	373	172	1	9	85
20301	728	364	34	2	6	85
20302	728	289	66	3	4	84
20303	728	360	170	4	3	84
20304	728	385	6	5	2	84
20305	728	347	170	6	1	83
20306	728	408	170	7	0	82
20307	728	401	172	8	0	81
20308	728	340	170	9	0	80
20309	728	430	95	10	0	79
20310	728	411	89	11	0	78
20311	728	409	167	12	0	77
20312	728	356	34	13	0	70
20313	728	412	180	14	0	66
20314	728	362	51	NULL	0	53
20315	728	407	34	NULL	0	49
20316	728	341	6	NULL	0	43
20317	728	386	66	NULL	0	43
20318	728	413	172	NULL	0	3
20319	728	368	89	NULL	0	2
20320	728	310	176	NULL	0	0
20321	728	410	172	NULL	0	0
20322	728	305	26	NULL	0	0
20323	337	4	6	1	25	49
20324	337	13	6	2	18	49
20325	337	1	1	3	15	49
20326	337	20	9	4	12	49
20327	337	3	131	5	10	49
20328	337	30	131	6	8	49
20329	337	18	1	7	6	49
20330	337	17	9	8	4	49
20331	337	24	10	9	2	49
20332	337	22	3	10	1	49
20333	337	9	4	11	0	49
20334	337	16	10	12	0	49
20335	337	153	5	13	0	49
20337	337	5	205	15	0	47
20338	337	67	5	16	0	46
20339	337	15	205	17	0	46
20340	337	37	15	NULL	0	28
20342	337	10	166	NULL	0	16
20344	337	155	15	NULL	0	11
20347	338	18	1	1	25	58
20348	338	9	4	2	18	58
20349	338	13	6	3	15	58
20350	338	4	6	4	12	58
20351	338	3	131	5	10	58
20352	338	1	1	6	8	58
20353	338	24	10	7	6	58
20354	338	22	3	8	4	58
20355	338	17	9	9	2	58
20356	338	30	131	10	1	58
20357	338	153	5	11	0	58
20358	338	37	15	12	0	58
20359	338	5	205	13	0	56
20361	338	10	166	NULL	0	41
20363	338	20	9	NULL	0	25
20364	338	16	10	NULL	0	9
20367	338	67	5	NULL	0	0
20369	338	155	15	NULL	0	0
20370	338	15	205	NULL	0	0
20371	339	20	9	1	25	56
20372	339	17	9	2	18	56
20373	339	3	131	3	15	56
20374	339	9	4	4	12	56
20375	339	16	10	5	10	56
20376	339	1	1	6	8	56
20377	339	13	6	7	6	56
20378	339	18	1	8	4	56
20379	339	153	5	9	2	56
20381	339	67	5	11	0	56
20382	339	22	3	12	0	55
20383	339	4	6	13	0	54
20387	339	15	205	17	0	51
20388	339	5	205	NULL	0	46
20390	339	24	10	NULL	0	12
20391	339	30	131	NULL	0	9
20392	339	155	15	NULL	0	8
20393	339	10	166	NULL	0	2
20394	339	37	15	NULL	0	0
20395	340	18	1	1	25	56
20396	340	1	1	2	18	56
20397	340	3	131	3	15	56
20398	340	4	6	4	12	56
20399	340	9	4	5	10	56
20400	340	20	9	6	8	56
20402	340	17	9	8	4	56
20403	340	13	6	9	2	56
20404	340	30	131	10	1	56
20405	340	16	10	11	0	56
20406	340	22	3	12	0	56
20407	340	153	5	13	0	56
20408	340	5	205	14	0	55
20412	340	15	205	NULL	0	26
20414	340	37	15	NULL	0	7
20415	340	67	5	NULL	0	0
20416	340	155	15	NULL	0	0
20417	340	24	10	NULL	0	0
20418	340	10	166	NULL	0	0
20419	341	17	9	1	25	66
20420	341	4	6	2	18	66
20421	341	20	9	3	15	66
20422	341	30	131	4	12	66
20423	341	18	1	5	10	66
20424	341	13	6	6	8	66
20425	341	16	10	7	6	66
20426	341	9	4	8	4	66
20427	341	22	3	9	2	65
20428	341	153	5	10	1	65
20430	341	155	15	12	0	65
20431	341	3	131	13	0	65
20432	341	1	1	14	0	64
20433	341	24	10	15	0	64
20435	341	15	205	17	0	63
20436	341	10	166	18	0	63
20438	341	67	5	NULL	0	42
20440	341	37	15	NULL	0	18
20442	341	5	205	NULL	0	0
20443	342	17	9	1	25	78
20444	342	20	9	2	18	78
20445	342	9	4	3	15	78
20446	342	13	6	4	12	78
20447	342	1	1	5	10	78
20448	342	4	6	6	8	78
20449	342	3	131	7	6	78
20450	342	16	10	8	4	78
20451	342	24	10	9	2	78
20452	342	67	5	10	1	78
20453	342	153	5	11	0	78
20454	342	30	131	12	0	78
20457	342	15	205	15	0	70
20458	342	5	205	NULL	0	58
20460	342	22	3	NULL	0	30
20461	342	155	15	NULL	0	26
20463	342	10	166	NULL	0	22
20464	342	37	15	NULL	0	21
20465	342	18	1	NULL	0	2
20467	343	1	1	1	25	58
20468	343	18	1	2	18	58
20469	343	17	9	3	15	58
20470	343	30	131	4	12	58
20471	343	3	131	5	10	58
20472	343	9	4	6	8	58
20473	343	13	6	7	6	58
20474	343	4	6	8	4	58
20475	343	16	10	9	2	58
20476	343	155	15	10	1	58
20477	343	37	15	11	0	58
20478	343	153	5	12	0	58
20479	343	24	10	13	0	57
20480	343	22	3	14	0	57
20482	343	67	5	16	0	57
20484	343	10	166	18	0	55
20488	343	20	9	NULL	0	39
20489	343	5	205	NULL	0	33
20490	343	15	205	NULL	0	32
20491	344	1	1	1	25	70
20492	344	18	1	2	18	70
20493	344	4	6	3	15	70
20494	344	20	9	4	12	70
20495	344	17	9	5	10	70
20496	344	3	131	6	8	70
20497	344	9	4	7	6	70
20498	344	67	5	8	4	69
20499	344	24	10	9	2	69
20500	344	16	10	10	1	69
20501	344	30	131	11	0	69
20502	344	153	5	12	0	69
20504	344	22	3	14	0	69
20505	344	13	6	15	0	69
20506	344	5	205	16	0	68
20510	344	10	166	NULL	0	55
20511	344	15	205	NULL	0	47
20512	344	37	15	NULL	0	31
20514	344	155	15	NULL	0	1
20515	345	20	9	1	25	57
20516	345	1	1	2	18	57
20517	345	18	1	3	15	57
20518	345	22	3	4	12	57
20519	345	9	4	5	10	57
20520	345	16	10	6	8	57
20521	345	155	15	7	6	57
20522	345	4	6	8	4	57
20523	345	67	5	9	2	57
20524	345	3	131	10	1	57
20525	345	13	6	11	0	57
20526	345	37	15	12	0	57
20527	345	153	5	13	0	57
20529	345	30	131	15	0	57
20530	345	24	10	16	0	57
20533	345	10	166	19	0	55
20535	345	15	205	21	0	53
20537	345	5	205	NULL	0	8
20538	345	17	9	NULL	0	8
20539	346	17	9	1	25	52
20540	346	1	1	2	18	52
20541	346	3	131	3	15	52
20542	346	18	1	4	12	52
20543	346	22	3	5	10	52
20544	346	155	15	6	8	52
20545	346	20	9	7	6	52
20546	346	16	10	8	4	52
20547	346	30	131	9	2	52
20549	346	24	10	11	0	52
20550	346	67	5	12	0	52
20552	346	4	6	14	0	52
20553	346	13	6	15	0	52
20554	346	15	205	16	0	51
20555	346	5	205	17	0	51
20556	346	10	166	18	0	50
20558	346	29	164	20	0	50
20559	346	153	5	NULL	0	44
20560	346	37	15	NULL	0	29
20561	346	9	4	NULL	0	19
20563	347	4	6	1	25	67
20564	347	13	6	2	18	67
20565	347	20	9	3	15	67
20566	347	1	1	4	12	67
20567	347	18	1	5	10	67
20568	347	17	9	6	8	67
20569	347	9	4	7	6	66
20570	347	3	131	8	4	66
20571	347	30	131	9	2	66
20573	347	155	15	11	0	66
20574	347	22	3	12	0	66
20576	347	37	15	14	0	66
20577	347	153	5	15	0	66
20578	347	24	10	16	0	65
20579	347	16	10	17	0	65
20580	347	10	166	18	0	64
20582	347	5	205	NULL	0	56
20584	347	29	164	NULL	0	19
20585	347	15	205	NULL	0	3
20586	347	67	5	NULL	0	1
20587	348	17	9	1	25	70
20588	348	4	6	2	18	70
20589	348	20	9	3	15	70
20590	348	13	6	4	12	70
20593	348	37	15	7	6	69
20594	348	18	1	8	4	69
20595	348	155	15	9	2	69
20596	348	22	3	10	1	69
20597	348	30	131	11	0	69
20598	348	67	5	12	0	69
20599	348	24	10	13	0	69
20600	348	5	205	14	0	67
20601	348	15	205	15	0	67
20602	348	10	166	16	0	67
20605	348	29	164	19	0	66
20606	348	1	1	NULL	0	23
20607	348	9	4	NULL	0	23
20608	348	3	131	NULL	0	15
20609	348	16	10	NULL	0	15
20610	348	153	5	NULL	0	1
20611	349	1	1	1	25	44
20612	349	17	9	2	18	44
20613	349	9	4	3	15	44
20614	349	13	6	4	12	44
20615	349	16	10	5	10	44
20616	349	3	131	6	8	44
20617	349	30	131	7	6	44
20618	349	155	15	8	4	44
20620	349	24	10	10	1	44
20621	349	37	15	11	0	44
20622	349	67	5	12	0	44
20623	349	153	5	13	0	44
20625	349	20	9	15	0	43
20626	349	5	205	16	0	43
20628	349	10	166	18	0	43
20629	349	15	205	19	0	43
20630	349	29	164	20	0	42
20631	349	4	6	NULL	0	37
20632	349	18	1	NULL	0	15
20634	349	22	3	NULL	0	0
20635	350	4	6	1	25	53
20636	350	18	1	2	18	53
20637	350	13	6	3	15	53
20638	350	20	9	4	12	53
20639	350	3	131	5	10	53
20640	350	17	9	6	8	53
20642	350	9	4	8	4	53
20643	350	30	131	9	2	53
20644	350	22	3	10	1	53
20645	350	67	5	11	0	53
20646	350	24	10	12	0	53
20648	350	37	15	14	0	52
20649	350	153	5	15	0	52
20650	350	16	10	16	0	52
20651	350	10	166	17	0	51
20652	350	5	205	18	0	51
20653	350	29	164	19	0	51
20655	350	15	205	NULL	0	46
20657	350	1	1	NULL	0	0
20658	350	155	15	NULL	0	0
20659	351	4	6	1	25	61
20660	351	20	9	2	18	61
20661	351	17	9	3	15	61
20662	351	18	1	4	12	61
20663	351	3	131	5	10	61
20664	351	22	3	6	8	61
20665	351	9	4	7	6	61
20666	351	13	6	8	4	61
20667	351	16	10	9	2	61
20670	351	153	5	12	0	60
20671	351	30	131	13	0	60
20672	351	67	5	14	0	60
20674	351	5	205	16	0	58
20675	351	10	166	NULL	0	49
20676	351	2	15	NULL	0	36
20677	351	1	1	NULL	0	35
20678	351	32	164	NULL	0	31
20679	351	155	15	NULL	0	30
20681	351	15	205	NULL	0	27
20682	351	24	10	NULL	0	1
20683	352	20	9	1	25	53
20684	352	17	9	2	18	53
20685	352	4	6	3	15	53
20686	352	18	1	4	12	53
20687	352	1	1	5	10	53
20688	352	30	131	6	8	53
20689	352	155	15	7	6	53
20690	352	2	15	8	4	53
20691	352	22	3	9	2	53
20692	352	67	5	10	1	53
20693	352	153	5	11	0	52
20694	352	5	205	12	0	52
20695	352	15	205	13	0	51
20696	352	10	166	14	0	51
20698	352	29	164	16	0	50
20699	352	3	131	NULL	0	47
20700	352	16	10	NULL	0	44
20701	352	9	4	NULL	0	2
20703	352	13	6	NULL	0	0
20705	352	24	10	NULL	0	0
20707	353	4	6	1	25	55
20708	353	1	1	2	18	55
20709	353	13	6	3	15	55
20710	353	30	131	4	12	55
20711	353	9	4	5	10	55
20712	353	24	10	6	8	55
20713	353	22	3	7	6	55
20714	353	155	15	8	4	55
20715	353	2	15	9	2	55
20717	353	153	5	11	0	55
20718	353	18	1	12	0	55
20719	353	5	205	13	0	54
20721	353	29	164	15	0	53
20722	353	16	10	NULL	0	46
20723	353	20	9	NULL	0	45
20725	353	10	166	NULL	0	31
20726	353	67	5	NULL	0	30
20728	353	15	205	NULL	0	25
20729	353	17	9	NULL	0	18
20730	353	3	131	NULL	0	18
20731	354	20	9	1	25	71
20732	354	17	9	2	18	71
20733	354	4	6	3	15	71
20734	354	1	1	4	12	71
20735	354	18	1	5	10	71
20736	354	3	131	6	8	71
20737	354	30	131	7	6	71
20739	354	9	4	9	2	70
20740	354	155	15	10	1	70
20741	354	153	5	11	0	70
20742	354	16	10	12	0	70
20743	354	67	5	13	0	70
20744	354	22	3	14	0	70
20745	354	13	6	15	0	70
20747	354	2	15	17	0	70
20748	354	5	205	18	0	69
20749	354	15	205	19	0	69
20750	354	10	166	20	0	69
20752	354	32	164	22	0	65
20754	354	24	10	NULL	0	49
20755	355	20	9	1	25	55
20756	355	1	1	2	18	55
20757	355	18	1	3	15	55
20758	355	3	131	4	12	55
20759	355	9	4	5	10	55
20761	355	4	6	7	6	55
20762	355	17	9	8	4	55
20763	355	153	5	9	2	55
20764	355	13	6	10	1	55
20765	355	2	15	11	0	55
20766	355	22	3	12	0	55
20767	355	16	10	13	0	55
20768	355	155	15	14	0	55
20769	355	67	5	15	0	55
20771	355	5	205	17	0	54
20774	355	32	164	20	0	53
20775	355	15	205	21	0	51
20776	355	10	166	NULL	0	43
20777	355	30	131	NULL	0	0
20778	355	24	10	NULL	0	0
20779	841	20	9	1	25	58
20780	841	1	1	2	18	58
20782	841	4	6	4	12	58
20783	841	17	9	5	10	58
20784	841	18	1	6	8	58
20785	841	13	6	7	6	58
20786	841	67	5	8	4	57
20787	841	16	10	9	2	57
20789	841	153	5	11	0	57
20790	841	2	4	12	0	57
20791	841	15	205	13	0	56
20793	841	10	166	NULL	0	49
20794	841	22	3	NULL	0	48
20795	841	3	131	NULL	0	22
20796	841	5	205	NULL	0	19
20797	841	30	131	NULL	0	19
20799	841	155	15	NULL	0	58
20801	842	20	9	1	25	56
20802	842	18	1	2	18	56
20803	842	2	4	3	15	56
20804	842	17	9	4	12	56
20805	842	13	6	5	10	56
20806	842	4	6	6	8	56
20807	842	155	15	7	6	56
20808	842	1	1	8	4	56
20809	842	30	131	9	2	56
20811	842	16	10	11	0	55
20812	842	3	131	12	0	55
20813	842	67	5	13	0	55
20814	842	153	5	14	0	55
20815	842	5	205	15	0	55
20816	842	10	166	16	0	54
20818	842	24	164	NULL	0	46
20820	842	15	205	NULL	0	31
20822	842	22	3	NULL	0	22
20823	842	39	164	NULL	0	14
20825	843	1	1	1	25	56
20826	843	20	9	2	18	56
20827	843	17	9	3	15	56
20828	843	18	1	4	12	56
20829	843	3	131	5	10	56
20830	843	13	6	6	8	56
20831	843	4	6	7	6	56
20832	843	30	131	8	4	56
20834	843	155	15	10	1	56
20836	843	2	4	12	0	56
20837	843	22	3	13	0	56
20838	843	67	5	14	0	56
20839	843	16	10	15	0	55
20840	843	5	205	16	0	55
20843	843	15	205	19	0	55
20845	843	10	166	21	0	54
20846	843	24	164	22	0	54
20847	843	39	164	23	0	54
20848	843	153	5	NULL	0	9
20849	844	20	9	1	25	58
20850	844	17	9	2	18	58
20851	844	4	6	3	15	58
20852	844	1	1	4	12	58
20853	844	3	131	5	10	58
20854	844	18	1	6	8	58
20855	844	2	4	7	6	58
20857	844	67	5	9	2	58
20858	844	155	15	10	1	58
20859	844	13	6	11	0	58
20860	844	30	131	12	0	58
20861	844	16	10	13	0	57
20863	844	22	3	15	0	57
20864	844	153	5	16	0	57
20866	844	15	205	18	0	57
20867	844	5	205	19	0	56
20869	844	39	164	21	0	55
20870	844	24	164	22	0	53
20872	844	10	166	NULL	0	0
20873	845	20	9	1	25	66
20874	845	1	1	2	18	66
20875	845	18	1	3	15	66
20876	845	17	9	4	12	66
20877	845	4	6	5	10	65
20878	845	30	131	6	8	65
20879	845	3	131	7	6	65
20880	845	2	4	8	4	65
20882	845	155	15	10	1	65
20885	845	16	10	13	0	65
20886	845	67	5	14	0	65
20888	845	153	5	16	0	64
20889	845	22	3	17	0	64
20890	845	15	205	18	0	64
20891	845	10	166	19	0	63
20893	845	39	164	21	0	61
20894	845	13	6	NULL	0	58
20895	845	5	205	NULL	0	48
20896	845	24	164	NULL	0	28
20897	846	20	9	1	25	78
20898	846	4	6	2	18	78
20899	846	18	1	3	15	78
20900	846	17	9	4	12	78
20901	846	155	15	5	10	78
20902	846	1	1	6	8	78
20903	846	16	10	7	6	77
20904	846	2	4	8	4	77
20905	846	22	3	9	2	77
20906	846	67	5	10	1	77
20907	846	3	131	11	0	76
20909	846	15	205	13	0	76
20910	846	5	205	14	0	76
20912	846	24	164	16	0	75
20913	846	39	164	17	0	74
20916	846	153	5	NULL	0	66
20917	846	13	6	NULL	0	32
20918	846	30	131	NULL	0	32
20919	846	10	166	NULL	0	30
20920	847	18	1	1	25	70
20921	847	20	9	2	18	70
20922	847	17	9	3	15	70
20923	847	30	131	4	12	70
20925	847	13	6	6	8	70
20926	847	155	15	7	6	70
20927	847	153	5	8	4	70
20928	847	22	3	9	2	70
20929	847	67	5	10	1	70
20930	847	3	131	11	0	70
20931	847	37	15	12	0	70
20932	847	24	164	13	0	69
20933	847	39	164	14	0	69
20935	847	10	166	16	0	69
20936	847	15	205	17	0	69
20939	847	2	4	NULL	0	55
20940	847	16	10	NULL	0	49
20941	847	4	6	NULL	0	36
20942	847	5	205	NULL	0	28
20943	847	1	1	NULL	0	7
20944	848	20	9	1	25	57
20945	848	4	6	2	18	57
20946	848	17	9	3	15	57
20947	848	1	1	4	12	57
20948	848	13	6	5	10	57
20949	848	18	1	6	8	57
20950	848	3	131	7	6	57
20951	848	153	5	8	4	56
20952	848	16	10	9	2	56
20953	848	2	4	10	1	56
20955	848	22	3	12	0	56
20956	848	67	5	13	0	56
20959	848	155	15	16	0	56
20960	848	30	131	17	0	56
20962	848	5	205	19	0	55
20963	848	15	205	20	0	55
20964	848	10	166	21	0	55
20966	848	24	164	23	0	54
20967	848	39	164	24	0	54
20968	849	4	6	1	25	52
20969	849	20	9	2	18	52
20970	849	17	9	3	15	52
20971	849	1	1	4	12	52
20972	849	13	6	5	10	52
20973	849	3	131	6	8	52
20975	849	2	4	8	4	52
20976	849	30	131	9	2	52
20977	849	153	5	10	1	52
20978	849	16	10	11	0	52
20980	849	22	3	13	0	51
20983	849	10	166	16	0	50
20985	849	24	164	18	0	50
20987	849	18	1	NULL	0	39
20988	849	67	5	NULL	0	25
20989	849	155	15	NULL	0	23
20990	849	15	205	NULL	0	10
20991	849	5	205	NULL	0	2
20992	850	1	1	1	25	60
20993	850	4	6	2	18	60
20994	850	17	9	3	15	60
20995	850	20	9	4	12	60
20996	850	13	6	5	10	60
20997	850	16	10	6	8	60
20998	850	3	131	7	6	59
20999	850	30	131	8	4	59
21000	850	155	15	9	2	59
21003	850	153	5	12	0	59
21006	850	67	5	15	0	59
21007	850	5	205	16	0	58
21008	850	10	166	17	0	57
21012	850	24	164	NULL	0	37
21013	850	18	1	NULL	0	35
21014	850	22	3	NULL	0	16
21015	850	2	4	NULL	0	9
21016	851	18	1	1	25	70
21017	851	20	9	2	18	70
21018	851	4	6	3	15	70
21019	851	1	1	4	12	70
21020	851	17	9	5	10	70
21021	851	13	6	6	8	70
21023	851	67	5	8	4	69
21024	851	3	131	9	2	69
21025	851	153	5	10	1	69
21026	851	155	15	11	0	69
21028	851	22	3	13	0	68
21029	851	16	10	14	0	68
21032	851	10	166	17	0	66
21035	851	24	164	20	0	65
21036	851	5	205	NULL	0	55
21037	851	30	131	NULL	0	26
21038	851	2	4	NULL	0	23
21039	851	15	205	NULL	0	17
21040	852	20	9	1	25	44
21041	852	17	9	2	18	44
21042	852	18	1	3	15	44
21043	852	4	6	4	12	44
21044	852	30	131	5	10	44
21045	852	3	131	6	8	44
21046	852	16	10	7	6	44
21047	852	13	6	8	4	44
21051	852	155	15	12	0	44
21053	852	15	205	14	0	43
21054	852	5	205	15	0	43
21055	852	22	3	16	0	43
21057	852	10	166	18	0	43
21058	852	24	164	19	0	43
21061	852	1	1	NULL	0	12
21062	852	67	5	NULL	0	6
21063	852	153	5	NULL	0	0
21064	853	20	9	1	25	53
21065	853	18	1	2	18	53
21066	853	4	6	3	15	53
21067	853	1	1	4	12	53
21068	853	30	131	5	10	53
21069	853	13	6	6	8	53
21070	853	153	5	7	6	52
21073	853	67	5	10	1	52
21075	853	22	3	12	0	52
21076	853	5	205	13	0	51
21077	853	15	205	14	0	51
21078	853	10	166	15	0	51
21081	853	155	15	NULL	0	21
21082	853	16	10	NULL	0	9
21083	853	17	9	NULL	0	4
21086	853	3	131	NULL	0	0
21087	853	24	164	NULL	0	0
21088	854	20	9	1	25	61
21089	854	18	1	2	18	61
21090	854	17	9	3	15	61
21091	854	4	6	4	12	61
21092	854	1	1	5	10	61
21094	854	3	131	7	6	60
21095	854	16	10	8	4	60
21096	854	13	6	9	2	60
21099	854	67	5	12	0	60
